dataset	read_mode	repeat	rank	order	chunk_id	queue	start	end	bytes	records	stage2_seconds
ERR1203383	PE	2	2	1	9	3	176947228	196608156	19660928	87772	2.078022
ERR1203383	PE	2	2	2	16	4	314572956	334233624	19660668	86231	1.841812
ERR1203383	PE	2	2	3	23	5	452198544	471859212	19660668	86231	2.180025
ERR1203383	PE	2	2	4	24	0	471859212	491520108	19660896	86232	1.794313
ERR1203383	PE	2	2	5	31	1	609484800	629145696	19660896	86232	1.57572
ERR1203383	PE	2	2	6	38	2	747110616	766771284	19660668	86231	1.958365
ERR1203383	PE	2	2	7	45	3	884736204	904396872	19660668	86231	2.102927
ERR1203383	PE	2	2	8	52	4	1022361792	1042022460	19660668	86231	1.617173
ERR1203383	PE	2	2	9	59	5	1159987380	1179648048	19660668	86231	2.231004
ERR1203383	PE	2	2	10	60	0	1179648048	1199308944	19660896	86232	2.11835
ERR1203383	PE	2	2	11	67	1	1317273636	1336934532	19660896	86232	2.274325
ERR1203383	PE	2	2	12	74	2	1454899224	1474560120	19660896	86232	1.808656
